what time will you be dining in?	i will be eating at 11:15 am.
i want a large pizza	any toppings on that?
the regal resort is 5.0 stars.	absolutely perfect! what are the arrival and departure times?
i want to go to vancouver, bc.	where will you leave from and when?
you sure are... we have a 3 star hotel close to a park with 8.49/10 guest rating, and a 2.5 star hotel close to the airport with 6.91/10 guest rating. both have free parking, free breakfast, free wifi.	whats the cost though?
i want to know who founded rome?	it was founded by beavis and butthead in 757 bc
i will be leaving cambridge and going to london . i would like to use the liverpool street station .	sure , tr9561 leaves at 17:59 and arrives by 19:27 . would that work for you ?
as soon as possible.	ok, got it. how many people are in your party?
owls vs bison still happens at lincoln financial field. you don't like it, do you?	nope, find me some other events please.
i certainly can. what would you like to be taught?	how to play catch ?
6 people, like i have already said before	im sorry the last answer was unhelpful. here are some options: renata, nostrana, and ava gene's. would you like to book one of those?
great! i can offer you the top three restaurants in your area with available tables, or would you like me to narrow down the options by your preferred cuisine?	something with a french connection
what do you want the title to be	i want it to be nomination discussion
i'd like to find a kid-friendly museum nearby.	if you are interested in visiting a museum, you might like the 9/11 tribute museum.
okay, sounds good. please play some music for me.	i have 10 songs for you to try. how about playing cirice by ghost, from the album meliora?
it has one showing at 9:30 pm at roxie theater.	that works for me.
can i try to book for 1 night then ?	i was able to book that for 1 night . your reference number is tiyzb85m . can i assist you with anything else ?
that bus departs at 7:20 am and will cost $47. there are 0 transfers needed.	what other buses are available?
"""great, that's all the information i need! please let me know which of the following options you'd like to reserve: uberx: $12-16 surged 50%, uberxl: $24-32 surged 50%"""	uberx: $12-16 surged 50%
yes. one last thing. do you want the hardcover or the paperback?	i'll take the paperback one
economy. i am trying to stay within a budget of $1000.	it's a bit higher than your budget at $1849.57usd.  the trip to birmingham was $1242.70usd so that was closer to your budget and that is in a 4 star property.
ok, i will be happy with asian food and somewhere around palo alto	3 restaurants offer you the desired dishes. one is burma ruby burmese cuisine in palo alto
sure, i'd like some songs searched for now.	i have 10 songs. what about despacito by karolina protsenko from the album my dream.
i apologize , but it appears tuscan with the moderate price range does not have any result .	that okay . italian does sound fine , actually . could you find a moderate -ly priced italian restaurant instead ?
alright changing the time of alarm now	can you tell me what sound i have for the alarm? ok thanks
will it be humid?	about 17 % humidity.
i need to find a dentist.	okay. which city should i look for one in?
i would like to get the car close to evening 4:30.	i understand you need the car starting march 13th but i do not know when you would like to return the car.
i will pick them up and bring them to you before i go.	you are the best! pick a pizza up for yourself and put it on my account. see you in 25min!
you are all set ! your reference number is awaepkrt .	thank you for your help !
you have multiple meeting scheduled for march 24th. which one would you like to move?	the 11 am meeting
no, i don't want to make a reservation right now.	is there anything else i can help you with?
yes , the address and postcode , please .	the address is 14 king s parade and postcode is cb21sj . is there anything else you would like to know ?
hi, is the starbucks in atlanta, ga on 2nd street open right now?	yes, i have the starbucks in atlanta, ga on 2nd street open at this time.
what company would you like to know about?	can i bring a pet into the office?
what was the cost of the xl?	the xl will cost you $9.80.
the birch room is located at the end of the parakeet hallway next to your office. hope this helps	can you send me a reminder i'm drunk
there s 1 that departs at 12:21 . would you like to take that train ?	yes can you book that for me please ?
okay i have added 555-888-1313 to the listing	i also need to change the address to 123 main st apt 1201, phoenix az.
i'm heading out on march 1st and i'm looking to go to anaheim, ca.	alright. i've found 4 different buses. the first one leaves at 12:40 pm and costs $36. there are 0 stops on this bus.
can you remind me about something?	sure, what is it?
ok then get me a hawaian pizza but no ham onions instead.	ok what type of crust.
ok, good choice! what time and date did you need this for?	tomorrow at 2 pm
i need a bus ticket from sacramento, ca to anaheim, ca and i have extra luggage with me.	what day are you departing?
what is the dropoff location?	2004 w columbia ave
what type of attractions are they ?	they are both entertainment . i also have 2 museums and a boat .
we did send you en email detailing the mix-up. i can certainly reorder the package for you.	i would greatly appreciate that. how long will it take to receive it?
ok, they are available that day and i've got you booked.	thank you for all of your help!
oh that sounds great i'll take both so i won't have to add any sugar	alright, i am sending the order in now.
i'd like a cappuccino, please.	got it, and what size did you want?
i have 3 options to tell you about. disney california adventure park is a popular theme park.	yes, perfect. and i'm going to require a house where i can stay, just for one person.
my name is john doe. my phone number is 111-222-3333.	can you please spell your last name please?
is there anything at evening 4:30?	please confirm the following: booking an appointment with amazing smile dental on march 8th at 4:30 pm.
looks like there are 7 games coming up. there's a mets vs pirates game at citi field next tuesday.	when does that start and what's the address?
can you answer a few questions for me?	i am insurance company bot, if your question is insurance related i can help.
i do not like that street. is there anything else available?	there is a lovely house at 10320 west olympic boulevard that has a rating of 4.1.
is adam the first or last name?	first, omit the last
your train is booked for sat your fee is 24.24 gbp and payable at station . your ref . number is hgqgs7mx	thank you for your help today !
yes, does the first restaurant have a full menu?	yes, roka akor - san francisco has a full menu.
sure, may i know which station does the bus depart from?	you will be departing from union station. i have also succesfully made your reservation!
how about a museum ?	we have several in the area . i would recommend the museum of classical archaeology . it s a free attraction located on sidgwick avenue .
ground beef, hawaiian, vegetarian	okay i will take all of those.
thinking about it, i need a round trip flight.	what is the return date?
yes i am interested in know the time difference of rome and new york	the time difference between rome and new york city is 8 hours
is there anything else i can help with?	sure, book a table for me at the restaurant.
and what time would you like to depart ?	i would like to leave from cambridge after 14:#0
no, play it with the subtitles.	confirm, playing shine a light with subtitles.
when do you want to pick it up?	i'd like to get it around 8 pm.
do you have a menu where i can check	sure let me get that for you
can you help me locate a salon?	sure, where do you want me to look?
ok, where at and what movie? also, how many tickets do you want?	i'd like to see chhichhore in santa clara. just one ticket is good.
find me drama movies.	dogman, ramen shop, or red joan?
do you want me to reserve a table there?	yes please! make a reservation for a table.
hello , i am looking for a restaurant name taj tandoori .	it s an expensive restaurant in the south . it serves indian food .
i'd like to pick it up from vancouver, bc and will need it until the 5th of this month.	when did you need the car?
i was wondering if you can tell me more about the attraction called sheep s green and lammas land park fen causeway ?	that s a nice free park in the south , the address is fen causeway , newnham road . is there anything else you need help with ?
i would be happy to help with that.	i need to know how many hours new york is ahead of winnipeg.
so, at what time you wish to reserve the table?	please can you reserve the table at five pm.
please name the city i should search.	i am looking for a restaurant in petaluma.
sure. where would you like me to go?	starbucks on 242 in conroe.
i can help with that. would you like to edit an existing alarm or create a new one?	i would like to create a new recurring alarm from monday - friday
i need some real help!	sure! what do you need assistance with?
thank you for being so informative . i have 2 trains available . both will get you there before 08:15 . 1 leaves at 05:21 and the other at 07:71 . which do you prefer ?	i will take the 5:21 . can you please give me the travel time , train id , and price ?
your ticket purchase has been successful.	can you help me find tickets to an event there?
absolutely do you have a particular arrival or departure time in mind today ?	yes , i would like the taxi to arrive by 19:30 . in addition , i would like the car type and its contact number .
i was thinking biaggi’s would be good.	ok. it might be hard to get reservations on such short notice. especially since it’s valentine’s day. they might be all booked up.
aqua fedora for 2 people asap	the aqua fedora on eastwood road or north front street?
yes , please book 2 seats for me at 10:40 . what time will it arrive in cambridge ?	you will arrive by 13:23 . i have 2 seats booked for you , and the reference number is rbqlun8o . is there anything else i can help you with ?
how much is it per night? also does it have wifi?	the room costs $351 per night unfortunately, it doesn't have wifi.
i am looking events around in seattle, wa	okay, how many tickets you need?
yes, on that date.	there's a 3 pm at amc mercado 20.
okay. what model is your vehicle?	2009 bmw 3 series.
i am sorry. there are currently no open slopes in denver.	what is the nearest lodge that is open near me?
set a reminder to take medicine at 9am on the 12th of this month with alex.	okay, setting a reminder to take medicine at 9am on the 12th of this month with alex.
the first step involves downloading some programs	where can i go to get instructions?
yes, i am looking for a general practitioner.	i found 4 results that may fit your requests. how about the contra-costa regional med center: cominos eve d md located in martinez? it is a general practitioner.
you're welcome, you will receive your tickets via text.	alright. i'll look for it.
no, that was all. thank you so much. oh, you know what, could you tell me how long the movie is? i wasn't sure about that.	sure, it is 1 hour and 57 mins long.
shall i book an appointment here for you?	"yes, go ahead and book me an appointment. i'd like to visit this sunday at 1 o""clock in the afternoon."
what is your drop off location?	the courthouse in harrisburg
i need an expensive hotel in the north	there are no hotel -s that meet that criteria . would you like to search for something else ?
departure date on 1st of march. any airline is fine	there are 2 flights. american airlines at 5:10 pm. the return flight at 9:45 am. it costs $148
i need to find a car to rent, could you help me?	how long do you need the car for and when would you want to pick it up and in which city are you wanting to get it at?
you would be departing from union station and arriving at santa fe depot.	great, i like that bus.
yeah, i'm looking to make a restaurant reservation.	sure, where do you want to make a reservation?
"""hi i would like to have a taxi take me to the nearest outback steakhouse, today at 3:00pm"""	"""i'd be glad to arrange an uber for you, what is your pick up location?"""
looks like they have coconut, almond, nonfat, whole milk, and 2%	that is a tough choice which milk do you like?
i am planning to check out on march 6th.	okay, confirm these details for me: you have 2 people in your group checking in on march 4th in los angeles and checking out on march 6th.
well , i am also looking to stay somewhere for a bit . i need someplace with free wifi and parking .	yes , there are a number of hotel -s with free parking and wifi , what area do you wish to stay ?
i found some excellent options for you! these are the most popular restaurants in chicago with available seating. please let me know which one you would like to book: joe's seafood, prime steak & stone crab, eddie v's - chicago, boka	i think joe's seafood would work just fine, thanks!
no they were horrible, call ias	ok, they need your info to schedule an appointment.
ok, when would you like to make your appointment?	please make the appointment next friday.
sure, the place is child friendly and you can reach them at 55 8647 5450.	nice. let's find some songs now.
yes. i would like a grande cinnamon shortbread frappucino.	ok. what type of milk would you like it to be made with?
no, i'll take care of that next time	okay i have renewed your 5 books . that will be 25 cents
it will be four of us total.	ok, to confirm, you want to book a regular ride for 4 people to 3111 mission college boulevard. is that right?
i have about 11 different options . do you have a preference on price range ?	i would prefer that be expensive .
don't know what kind of music to listen to, give me some suggestions	pink, acdc, kendrick lamar are all great artists
yeah , i am looking for a room . do you offer anything in the southern part of town ?	i have 4 place -s with rooms in the south . 1 is cheap , 2 are moderate , and 1 is expensive . do you have a particular price range ?
yes, that is fine.	your tickets are confirmed.
do not worry. we will investigate and recover that money for you.	okay, thank you so much!
i want an expensive indian restaurant , please .	i have 14 entries showing . would you like a certain area of town or i could recommend the cocum in the west area ?
ok and where would you like to be dropped off?	at the louisville slugger museum.
is there anything else on march 3rd?	there is 1 event. an ophthalmologist appointment at 1:30 pm.
you have 3 alarms active right now. there is an alarm for 6 am with the title get up.	alright, fine. i'd like to look for a diner here.
okay, then a regular lyft would be great, can you tell me the expected drive time.	given current traffic, it is an estimated 1 hour and 13 minute commute.
yes, that is correct.	i have successfully booked the tickets for you.
somethin's wrong with my car. it needs to be repaired immediately	is there a specific place you'd like to use?
according to legend, two brother found rome, and they are both demi-gods. their names were remus and romulus	wow, what a fascinating story. pretty crazy stuff.
i want to know if he is untrustworthy?	i can't find any information about him for my scan database.
"""go away before i taunt you again."""	;~; well thank you bot for your time
ohh jjust share your space with your pet	yes how much space i need for her?
a perfect ferret in 30 days	i was unable to locate that book title within our database, could you tell me the author's name?
i can certainly help with that . when did you want to travel ?	depart from kings lynn at 20:30 and leave on sunday .
maybe. what's the complex's phone number.	the number is 510-455-8815.
i have successfully booked your hotel rooms at amora.	can you provide the street address as well as the cost of the rooms?
that one is good.	would you like to play this song?
can you help me find a country?	certainly, i can help with geography questions
in what city please?	i'd like a place in san jose please.
okay, how about tickets for friday at the amc southcenter?	angelika film center & cafe 5321 e. mockingbird lane, dallas, tx 75206 map | amenities  batman v superman: dawn of justice 3d showtimes and tickets vip gift included batman v superman: dawn of justice 3d pg-13 , 2 hr 31 min action/adventure, sci-fi/fantasy select a movie time to buy digital 3d tickets 9:30am 12:40pm 3:50pm 7:00pm 10:10pm  batman v superman: dawn of justice showtimes and tickets vip gift included batman v superman: dawn of justice pg-13 , 2 hr 31 min action/adventure, sci-fi/fantasy select a movie time to buy tickets 11:40am 2:50pm 6:00pm 9:10pm 12:20am
we have 13 colleges in the centre area . the downing college is 1 that is free to enter . would you like more information on this 1 ?	yes , and do you have the address and phone number ?
what is the wind and humidity going to be like?	the wind should be around 3 miles per hour and the humidity around 16 percent.
i will need to find a car for 14:00.	until when do you want to rent the car?
how much do they charge per night and what's their phone number?	their phone number is +1 415-626-6103 and a room costs $198 per night.
okay, i found 1 nice restaurant in martinez called lemongrass bistro.	what's their phone number and do they serve alcohol?
i want musical movie	there is 1 movie called teen spirit
there are 10 songs available, how about the song titled fake you out by twenty one pilots in their album vessel?	yes, that is what i have been looking for.
the reservation has been made, hope you enjoy the event!	i appreciate all your help, thanks for everything.
the okinawa sushi restaurant is the most highly reviewed restaurant of this list	okay. i will check it out. thanks.
where are we picking you up?	"""5967 n wister st philadelphia, pa"""
yes that all sounds right. how much will it cost and what make is the car?	unfortunately i was unable to make that booking. can i assist you with anything more?
i need you sort 3 cities by distance	no problem, which cities would you like me to sort?
i want you to get me a bus for 1 person to go there. i will depart from los angeles.	are you planning to leave on march 7th?
would you like me to look in a different area or price range?	no thank you good bye
yes, that is correct.	great, did you also need an oil change?
i'd like to book a place for lunch inside the arden fair mall in sacramento, california.	what kind of food do you want to eat?
all are okay but please change the time to evening 7:15 which is convenient to me.	okay, confirm to proceed with a booking of table at 7:15 pm on march 1st.
sorry, it looks like there's some kind of error and i'm not able to book that ticket. can i reserve something else for you?	i need to make that reservation. my plans might change, though, so the tickets need to be refundable.
which are other suitable hotels there?	1 star hotel budget suites of america will be suitable for you.
yes! anything else i can help you with today	no i think that will do it, you have been quite helpful
please reserve a seat for me.	please confirm the details of the bus schedule: the bus departs from anaheim next thursday at 6:40 am, destined for fresno. this is an economy ticket for 4 people.
is there a specific kind of ride you prefer?	i want to have a pool ride to go to hollywood wax museum(r).
at 9:00 p.m. tonight.	ok, your uberxl ride for 4 people is booked for tonight at 9 pm.
sounds safe but friends like to have fun they might try to throw you in	that wouldn't be good. they also drink a lot
please confirm details for a location of berlin for 1 person in the group with check in date of march 3rd and check out march 8th.	yes, that is great. please get me a contact number and total price for the place.
sure, i would like to make one for next week. is there availability? also, does the restaurant have vegan meal options?	what is your location? city and state is preferable.
what time do you need it for?	at 3:30 pm please.
camelback mountain resort is one	how much would it cost for two people to get a honeymoon suite there?
their phone number is 888-875-8439. entry is indeed free.	great. thanks. that'll be all for now.
thank you very much.	anything else i can do now?
is it in downtown?	yes, if that's where you want them
what time would you like your reservation for?	at 7:30 pm preferably.
they gave me an estimate cost of $150 for the evaluation and roughly $800-$1200 for tires depending on the type and style you want exactly.	wow, okay that is fine.
ok, i found 1 united airlines flight for $302 leaving at 5:35 pm and returning at 5:35 am.	that one sounds good. i also need to find a rental house to stay while i'm there.
yes how should i change it	can you change it from vibrate to a sound?
there are several . alexander bed and breakfast is cheap and is in the centre . would you like me to book that ?	is that a 2 star hotel ?
there are 19 entries that match your specification -s . do you need any more specification -s ?	actually i do need free wifi .
any area is fine with me , i can drive there .	is there a certain price point ?
i was not able to get an appointment at great clips at that time, can you go at 2 pm on march 5th?	yes, that works with me.
i'm looking for bus tickets.	where are you traveling to?
do you want to order the super lightweight one or the regular one?	the super light one seem like it would break easy so i want a regular
will it hail in menlo park on monday?	there is no forecast of hail in menlo park on monday.
on 4th of march.	there are 3 possible flights for you. one is with american airlines which flies out at 12:30 pm and returns at 3:40 pm, costing $132.
will there be anything else?	please have the foam made with coconut milk.
thanks, how about a restaurant?	what type food do you want?
let's do 7:00 p.m., please.	ok, i've booked you a reservation at 7pm. do you need anything else?
yes correct. what's its genre?	started playing the song. it's a pop song.
no, i'll be traveling on march 13th. i need to find a bus headed out of vancouver.	there is a bus departing at 9:20 am with 0 transfers. a ticket will cost you $43.
well you could hold a wedding on a beach in siberia or in the bahamas do you think they would cost the same amount of money?	hmm siberian beach...sounds...cold. might work. thanks, i'll do that.
hello! i'd be happy to see if the is an available uberpedal in your area. what is the pickup location?	"""cool, thanks bro. pick me up at balboa park. just me and my ride."""
certainly . for how many nights ? and will it just be you staying ?	i am not sure but i do need to book a train from kings lynn to cambridge after 16:30 on a monday .
oh my god i haven't heard that song in forever. play that for me.	you would like me to play the song carry me on the tv, is this correct?
sure. how many bedrooms do you want?	i want an apartment with three bedrooms.
you can contact them at 510-669-1325.	i see, could you get me a car ride there too?
certainly . the departure time is 17:00 and the travel time is 51 minutes . i have booked your ticket . the reference number is bjj3gxmx . can i help with anything else ?	no , that s all i need , thank you .
do you want me to help you on anything else?	nope, thanks much for the help.
i know the password what should i do	are you trying to connect to wi-fi or to 4g?
i would like to leave wednesday after 09:45 , please .	booking was successful , the total fee is 17.89 gbp payable at the station . reference number is : pfusqzix .
from berlin to milan. what is available	i have a 13 day trip departing on august 26, returning on september 7. would you like to hear more about this option?
i'd like to book a table at a restaurant nearby. make it at a quarter past 12 in the afternoon at crocodile.	please confirm the following: book a table for 2, march 7th, at 12:15 pm at crocodile | french cuisine in petaluma.
should i book your appointment?	no i don't want to book it now. please share the location.
it needs to be in san rafael, and they should allow pets.	what about bedrooms, how many do you need?
i have x-ray vision	you can see through anything
yes this is the library bot.	i need to know if i have any fees
no, i don't have any books. erase my debt.	sorry, i can't do that.
yup! there are several rooms available for that particular weekend. please give me a moment ... i will look for the best hotel for you... meanwhile, where you would be your stay?	mostly, in los angeles. might be i would need to book 2 rooms.
there's 1 flight that i've found. it's with united airlines and takes off at 10:45 pm. it has 0 stops and costs $69.	cool. that's all i need. thanks.
i would like to book a taxi from the hotel to the restaurant , 1 that gets me there in time for my reservation .	the booking is completed , and you will arrive in time for your reservation . is there anything else i can assist you with ?
what time would you like the train to leave ?	the train needs to leave from peterborough and arrive at cambridge by 08:30 .
i would like a cheap mexican restaurant , please .	what part of town would you like to dine in ?
sure, what date are you interested in hearing about?	what do i have going on the 14th of this month?
i'm sorry, i am legally obligated not to fulfill your request.	but im camping and its very cold outside
something that may work for you would be to have the ceremony in a church and then the reception at a beach resort. then you could have it all!	wow! that is the best idea i have heard yet! thank you so much!
give me a specific date.	my bad. i was thinking of the 12th of this month.
yes, that sounds good.	your tickets have been booked.
yes , i do need that number , please .	sure thing ! it is p4zw4fgi .
no problem, anything else i can help with?	no, that is all.
sure, you are sharing the location 120 marina drive with carolyn. correct?	yes, that sounds good.
would you like to schedule a time to visit the property?	i might want to. when so i have free time this sunday?
would you like to make an appointment?	yes, i'd like to see if there is anything available for 11:15.
i would need to pick the car up on the 2nd of march.	when did you need it until? when and where did you need to get it?
1) 5 days in phoenix, 710.99$, 3 stars hotel2) 4 days in phoenix, 747.95usd, 3 stars hotel	if they're both 3 stars, why does it cost more to stay in the second one for less days...are the user reviews higher, or do they have more amenities?
i want music. i am around sacramento,	there is an aftershock festival at discovery park.
do you know the hours of operation for that day?	from 8 am to 10 pm
i am sorry , there s no entertainment in the centre .	could i have the address and phone number of the funky fun house and is this a nightclub ?
that will not be necessary thanks .	is there anything else i can help you with ?
wanting to get tickets for star wars in portland oregon	what city and state are you located in?
i am looking for a restaurant in the moderate price range that serves lebanese food .	the ali baba restaraunt serves lebanese food and is in the moderate price range .
thank you . i am also looking for a restaurant that serves northern european food in the centre .	i have several options what price range were you looking for ?
what sort of cuisine are you searching for?	some california type of cuisine would be wonderful.
okay so there's regal l.a. live, cgv cinemas, and highland theaters.	regal la sounds good.
yes, that's right. i was going to ask is there an imax option available?	no, there is not.
the location is 1016-1098 north center court street?	that is perfect for me.
nice, will they expect to be tackled while playing tag?	generally not as the field of play area is quite large.
yes , time travel would be fine . but i need to get to cambridge by 11:45 at the latest .	my apologies about the confusion , it looks like the best option for you is the tr5979 , which leaves at 10:32 and arrives at 11:32 . shall i book this for you ?
we would like to eat out side if the weather permits.	ok, it looks like they have an available time of 5:30 on friday night.
do you have a phone number for the property?	sure, you can reach them at 925-820-2828.
okay. alright, no problem.	great, i've confirmed your appointment for 2 today.
that would be driving you crazy by cheap trick.	how many albums did they sell?
that works better for me.	how else can i help you today?
i would like to order a grande mocha frappucino.	ok sure, and to confirm, you want to order coffee from starbucks, is that right?
yes! which store is closest to you right now?	2601 n decatur rd
that works for me. i need to rent a car while there.	will you pick up the car march 2nd in sacramento and when will you return it?
what kind of help?	i need an interesting conversation starter.
echo park, i didn't know they offer skiing?	they do. would you like to change your reservation?
what is the day you want to leave? how about on march 2nd?	i am going to leave later today. i would like to have economy extra tickets.
your late fees total 56.34.	i have $1 billion in cash. the library can keep the change
okay, what would you like to order?	can i get a caramel macchiato, 2%, with whip?
can you help me find a rental car that i could use	what time do you need the car?
let s find you a great place in the city . do you have a preference on what area in town ?	i do not . i will need a guesthouse with at least 4 star . it should also have free wifi .
i will need a taxi later after dinner tonight.	great! what are the pickup and dropoff locations?
yes please. do you know who the director is?	it's directed my michael chaves
i have 1 movie which you might like, which is labyrinth.	yes, labyrinth will work, thanks.
no details have been updated	i want to add a location to the meeting
yes, that would be know problem.	i will let you know before you arrive if my friend will be going with me.
pool availability makes no difference to me	ok. checking for an apartment....
okay, that sounds amazing. any movies playing out there?	there are a few movies playing. how about ash is purest white, captain marvel or citizen kane?
no sorry. can i change the date to the 11th.	no problem. so that was a visit to the parc on march 11th?
ok. what model is your vehicle?	it's a lexus 2015 rx 350.
sounds great. i need a hotel room, too. something with wifi, just 1 room.	i've found 10 hotels for you. how about aloft portland airport at cascade station, which is a 3 star location?
yes i woud like to do it this wednesday the 24th at 12 noon	alright and where is the area of town you are interested in
what time does the event start?	this event will start at 5 pm.
how much will it cost me? what's the car brand?	it'll cost $46.00 per day. it's a mazda cx-5.
today would be great	we're all booked up tonight, how about tomorrow?
is there anything else i can help you with?	no. that will be all. thank you!
oh, two friends can't make it. can we get 2 tickets?	no problem. can you confirm the following details, please? the tickets are for next thursday and the number is 2.
okay, why don't you book it for me, please?	i've made a reservation for two people at amber tonight at 9:30.
they are out of pepperoni.	okay, how about a large pizza with sausage, onion, and garlic?
how long before the cab arrives.	the cab sould arrive in 9 minutes.
excellent! do you know an eta?	eta is friday, june 15.
it appears that the 5 books you have checked out are currently 207 weeks late. i would be happy to assist you in paying your late fees today!	whatever, i'll pay, just as long as you let me renew my books too. here's my credit card number: 093243932.
they have options for vegetarians and they have outdoor seating.	thank you for the information..
i need you to get me a rental ride. i need intermediate type at 3:30 in the afternoon on the 10th of march.	when will you return it? where will you be?
so i just to make sure i have everything: tall black and white mocha, with 2% milk, no whipped cream. is this correct?	no, i'd like a short, not a tall mocha.
ubersuv: $151-196 would be best	"""great. would you like to go now? i can book it with your name, or i can book it for another time."""
neither 1 is a guesthouse . there are none in the area . would you like to try another type and	yes , how about a hotel ?
so there is a noise from the rear wheel, is there anything else you needed to get checked out.	no it was just the that.
is it the same season for them?	i believe they are both in summer right now
do you have anything else? i don't care who made it. how about comic movies?	i also found a madea family funeral, auntie mame and dr. strangelove.
i want to go to long beach, ca	there are 10 houses, the one i found is at 1133 atlantic avenue with rating of 4.0
when does the flight arrive in seattle?	the flight lands at 5:06 pm.
yep, got that marked for you. what would you like as your second topping?	i'd like to get olives as well, black olives.
i am buying a gift for my boss any suggestions?	sure i would be happy to help you out today! can you tell me a bit more about your boss and job ?
what would you like to know about it?	what movies are playing at 8pm tonigjt?
i have found no place -s in the west in the moderate price range with 3 stars . do you have a different area or price range you would like ?	it does not have to be in the moderate price range as long as it is a 3 star hotel with free parking . please suggest 1 for me .
yes, do it for me and i need the same on 1st of this month.	please confirm to book an appointment to visit the crescent park apartment on march 1st.
saturday and should depart from cambridge by 1230	we have many trains departing cambridge , where is your destination ?
i'd like to go see a movie.	alright, in what city would you like to see your movie?
you are welcome. you may check it on google.	i will do that. thanks for the recommendation.
there are three options, ruth chris, knights steakhouse or the chophouse. do you have a preference.	i have heard good things about the chophouse. can you make a reservation for me please?
can you please find me the time, date, and what is planned for the next meeting i have scheduled in my calendar?	your meeting is on the 5th at 1 pm, the purpose is to go over the quarterly report.
but i just read about it in pluto's book	i still can't find an atlantis. perhaps you meant albania?
if you don't want to wait in line, i can get tickets now just for you	i don't need them now, i prefer you to do something else for me, you have to add this to my personal calendar
i'm sorry. what was the name of the first one, again? can you just book can you book a a table at the first one?	sure, how many people will there be?
sure, no problem. please confirm that the reservation is for 1 person, on march 3rd.	you got that right.
is that refundable if i change my mind on the return flight? also, how many stops does the flight have?	unfortunately, the ticket would not be refundable, but there is only 1 stop.
i am happy to help	thank you goodbye .
no, that is not necessary.	do you require further assistance?
sure, what can i do for you?	set it to vibrate
i'd like names for a pet please	ok what pet do you own?
looks like the bengals have the ball on the 1 yard line	awesome, thanks for all the information.
just for 1 day, and 1 room	so a 1 day stay for 1 with a march 1st check in at the aparthotel adagio access paris la villette in paris?
what about mets vs cubs at citi field on march 2nd at 7:30 pm	that good but i want some music events
it's for the football game with the packers	the game this weekend?
the patriots and jets game	ok, what do you wish to know about that game?
check it in kuala lumpur.	please note that the average temperature level will be 92 degrees fahrenheit and there may be a chance of 0 % for rain fall there on that day.
the one in reno or sparks	the one at 846 victorian avenue, sparks, nevada 89431
okay. i have cancelled your appointment. anything else?	was that the only thing i had scheduled for that day?
where are you going and coming from?	i wanna head to sd from long beach
hi, could you help me check the weather on 5th of this month please?	sure, where would you like me to check at?
there will be three of us heading out from lax	where to? when would you like to leave?
i think that will work. please share the location.	with whom do you want it shared?
i wish to go at morning 10:30 on march 11th.	you want to see alphaeus wise, md on march 11th at 10:30 am, right?
please confirm the details: picking up a standard car from fremont bart station on march 4th at 3:30 pm and drop off is march 7th.	yes. it sounds good.
not a problem. i'm hoping to get to the cfe arena. it's just me.	"""great, that's all the information i need! please let me know which of the following options you'd like to reserve: uberx: $35-46, uberxl: $61-79, uberselect: $84-111, uberx + car seat: $43-54, uberxl + car seat: $68-87"""
yes that would be greatly appreciated	alright. i have sent that information to you. good luck!
yes that's right. what's the address.	your tickets are booked. hope you have a great time! it's at 1000 vin scully ave.
i want an expensive ride.	please confirm: a luxury ride for 1 to 416 boynton avenue.
mmmm... look for more titles	i can't seem to find any.... can you ask me something else?
what's the destination? what's the city of departure?	the city of departure is los angeles, and i want to visit portland
i changed my mind. i would like to watch blackmail - cinemix par chloe with subtitles.	would you still like to watch blackmail - cinemix par chloe with subtitles?
can you help me find s bus?	where are going to?
yes, i'd like room for cream in one cup but not the other.	how many packets of sugar would you like?
okay you are booked for a party of 3 at del frisco's dallas at the location address of 400 crescent ct, dallas, tx 7520.	okay that's great is that under my name?
sorry, the reservation could not be completed. can i help you with something else?	no, that's all for now. thank you.
i need to edit an alarm.	what alarm do you want to edit
when would you like the check in date to be?	make the check in date for the 7th of this month.
you can find la raza at 46 rose crescent , postcode cb23ll . is there anything else i can help you with today ?	i am all set thank you , goodbye !
what is the score	the score is giants 32 - eagles 9.
should i accept this promotion even if there is no raise?	will you learn new skills?
sure, my account number is 45872942	how can i help you?
can i have a tall matcha latte with almond milk?	would you like it sweetened?
yes, please, and pick the quickest route to get there too	113 anton ct, there is no traffic and you should be able to reach there quickly
please confirm these details if you will: the hotel name is best western plus bayside inn, the date you will check in is march 3rd and you want the reservation for 4 days. this hotel is located in san diego and the reservation is for 2 days.	yes that is fine with me. what is the address of the hotel?
need help with a movie title.	i can help you remember certain things. what are you trying to remember?
it s an entertainment type . i do not know the entrance fee , sorry .	okay , thanks . can you also help me find a train to cambridge on thursday ?
okay. how about iraq?	iraq is in the middle east,
8 ft and 11.1 inches.	wow! who's the tallest woman?
hi i need pizza	what kind of pizza do you want?
please search flights for me.	where will you be flying from when do you want to leave and come back?
the oldest person to have lived in wisconsin.	okay, let me check that for you
yes i sure can. i am sending you the tickets to your phone. which email do you use again?	use my personal for this one.
can i make the payment after i pick up the meal?	yes, you can pay for the meal after pick up.
please set a reminder for an optometrist appointment later this week at 5pm with marie.	okay, scheduling a optometrist appointment with marie for later this week at 5pm? do you have a specific day in mind?
is there anything else i can help you with ?	that s it , goodbye
i need two movie tickets for tommorrow during matinee time for the other side of the door.	i'm happy to help. what city are you located in?
when did you want to book the reservation?	tomorrow at 5:00 p.m.
i'm in chicago and want to try one of the best places that serves a good italian beef	i'm happy to assist you today! what time and date would you like your reservation for?
i found 2 , huntingdon marriot hotel and the cambridge belfry . do you have a preference ?	i definitely want a 4 star place with free parking . which of those meets that criteria ?
